4.396967E0	1.987999E-2	5.687527E-4
4.413544E0	2.252149E-2	6.150292E-4
4.430122E0	2.496471E-2	5.963848E-4
4.446856E0	2.761271E-2	7.317581E-4
4.463589E0	2.969346E-2	7.956896E-4
4.480167E0	3.185100E-2	9.927514E-4
4.496744E0	3.393627E-2	8.472521E-4
4.513478E0	3.577419E-2	9.599483E-4
4.530211E0	3.736534E-2	9.941345E-4
4.546789E0	3.879982E-2	1.118711E-3
4.563367E0	3.993239E-2	1.147628E-3
4.580089E0	4.107515E-2	1.178064E-3
4.596811E0	4.170033E-2	1.234032E-3
4.613389E0	4.229436E-2	1.268274E-3
4.629967E0	4.235237E-2	1.425894E-3
4.646700E0	4.238223E-2	1.415580E-3
4.663433E0	4.229915E-2	1.320338E-3
4.680011E0	4.178092E-2	1.292661E-3
4.696589E0	4.111089E-2	1.194483E-3
4.713322E0	4.018542E-2	1.117588E-3
4.730056E0	3.900063E-2	1.120134E-3
4.746633E0	3.759242E-2	1.073974E-3
4.763211E0	3.591335E-2	1.071577E-3
4.779944E0	3.416307E-2	1.094441E-3
4.796678E0	3.206527E-2	9.902698E-4
4.813256E0	3.002622E-2	8.337105E-4
4.829833E0	2.770831E-2	8.567514E-4
4.846567E0	2.529770E-2	6.495998E-4
4.863300E0	2.279174E-2	5.441937E-4
4.879878E0	2.024381E-2	6.081969E-4
4.896456E0	1.734838E-2	5.352539E-4
4.913189E0	1.470158E-2	5.593121E-4
4.929922E0	1.182425E-2	5.785710E-4
4.946500E0	8.871359E-3	6.173853E-4
4.963078E0	6.130160E-3	6.292393E-4
4.979811E0	3.141471E-3	7.653990E-4
4.996544E0	3.124420E-4	8.010427E-4
5.013122E0	-2.365086E-3	1.076618E-3
5.029700E0	-5.082291E-3	1.123594E-3
5.046433E0	-7.819980E-3	1.235353E-3
5.063167E0	-1.014848E-2	1.321594E-3
5.079733E0	-1.252208E-2	1.550469E-3
5.096300E0	-1.490719E-2	1.762449E-3
5.113033E0	-1.678114E-2	1.854921E-3
5.129767E0	-1.881761E-2	2.204941E-3
5.146344E0	-2.059913E-2	2.333806E-3
5.162922E0	-2.190464E-2	2.347090E-3
5.179656E0	-2.323982E-2	2.466037E-3
5.196389E0	-2.440695E-2	2.516367E-3
5.212967E0	-2.543439E-2	2.935687E-3
5.229544E0	-2.602347E-2	2.981844E-3
5.246278E0	-2.660339E-2	3.041233E-3
5.263011E0	-2.672163E-2	2.963548E-3
5.279589E0	-2.672409E-2	2.921522E-3
5.296167E0	-2.652171E-2	2.825333E-3
5.312900E0	-2.595736E-2	2.880204E-3
5.329633E0	-2.530720E-2	2.879751E-3
5.346211E0	-2.424453E-2	2.719455E-3
5.362789E0	-2.321350E-2	2.513000E-3
5.379522E0	-2.190641E-2	2.493051E-3
5.396256E0	-2.025736E-2	2.237100E-3
5.412833E0	-1.854521E-2	2.040822E-3
5.429411E0	-1.674131E-2	1.986628E-3
5.446144E0	-1.443389E-2	1.764839E-3
5.462878E0	-1.249274E-2	1.737606E-3
5.479456E0	-1.009808E-2	1.447189E-3
5.496033E0	-7.383722E-3	1.284630E-3
5.512767E0	-5.058538E-3	1.096461E-3
5.529500E0	-2.283080E-3	1.160552E-3
5.546078E0	4.966843E-4	8.797939E-4
5.562656E0	3.153603E-3	7.829176E-4
5.579367E0	6.221223E-3	7.232461E-4
5.596078E0	9.033577E-3	6.142040E-4
5.612678E0	1.189594E-2	5.619532E-4
5.629278E0	1.467574E-2	5.576959E-4
5.645989E0	1.745610E-2	5.606679E-4
5.662700E0	2.011475E-2	6.250604E-4
5.679300E0	2.261320E-2	7.424632E-4
5.695900E0	2.533447E-2	6.738633E-4
5.712611E0	2.759524E-2	6.850418E-4
5.729322E0	2.983782E-2	7.766239E-4
5.745922E0	3.206880E-2	9.281987E-4
5.762522E0	3.388565E-2	9.513254E-4
5.779233E0	3.565980E-2	9.854059E-4
5.795944E0	3.727428E-2	9.682126E-4
5.812544E0	3.849564E-2	1.111813E-3
5.829144E0	3.976226E-2	1.207381E-3
5.845856E0	4.058107E-2	1.296525E-3
5.862567E0	4.131780E-2	1.204737E-3
5.879167E0	4.186194E-2	1.172889E-3
5.895767E0	4.212604E-2	1.314097E-3
5.912478E0	4.208151E-2	1.254672E-3
5.929189E0	4.178208E-2	1.185958E-3
5.945789E0	4.133064E-2	1.148758E-3
5.962389E0	4.060240E-2	1.177951E-3
5.979100E0	3.954033E-2	1.105581E-3
5.995811E0	3.837652E-2	1.070364E-3
6.012411E0	3.716501E-2	8.907567E-4
6.029011E0	3.550999E-2	9.406123E-4
6.045611E0	3.370102E-2	7.642678E-4
6.062356E0	3.191169E-2	6.309288E-4
6.079100E0	2.964138E-2	5.527420E-4
6.095667E0	2.736027E-2	5.375403E-4
6.112233E0	2.497762E-2	4.996975E-4
6.128978E0	2.252849E-2	3.199030E-4
6.145722E0	1.961238E-2	4.904591E-4
6.162289E0	1.712290E-2	4.169346E-4
6.178856E0	1.413110E-2	4.759434E-4
6.195600E0	1.141596E-2	4.018228E-4
6.212344E0	8.773281E-3	4.216627E-4
6.228911E0	5.822480E-3	5.406349E-4
6.245478E0	2.952004E-3	6.647381E-4
6.278878E0	-2.647053E-3	8.961588E-4
6.295533E0	-5.246388E-3	9.391818E-4
6.312189E0	-7.811076E-3	1.153665E-3
6.328844E0	-1.026808E-2	1.275413E-3
6.345500E0	-1.263198E-2	1.425675E-3
6.362156E0	-1.466271E-2	1.595159E-3
6.378811E0	-1.686594E-2	1.734348E-3
6.395467E0	-1.867549E-2	2.042337E-3
6.412122E0	-2.034630E-2	2.059782E-3
6.428778E0	-2.171811E-2	2.183515E-3
6.445433E0	-2.306921E-2	2.363016E-3
6.462089E0	-2.422481E-2	2.500066E-3
6.478744E0	-2.520348E-2	2.837386E-3
6.495400E0	-2.558134E-2	2.740190E-3
6.512056E0	-2.606157E-2	2.877198E-3
6.528711E0	-2.626253E-2	2.813058E-3
6.545367E0	-2.618028E-2	2.873530E-3
6.562022E0	-2.590719E-2	2.821007E-3
6.578678E0	-2.530690E-2	2.744834E-3
6.595333E0	-2.464590E-2	2.813938E-3
6.611989E0	-2.376326E-2	2.709866E-3
6.628644E0	-2.240183E-2	2.398410E-3
6.645300E0	-2.109852E-2	2.358912E-3
6.661956E0	-1.969895E-2	2.283717E-3
6.678611E0	-1.780841E-2	2.060585E-3
6.695267E0	-1.591793E-2	1.831387E-3
6.711922E0	-1.395033E-2	1.633212E-3
6.728578E0	-1.146994E-2	1.467998E-3
6.745233E0	-9.297434E-3	1.447704E-3
